path,category,factory,classification,reason,estimated_products
室内照明/风扇灯/伊特/Eco-Ceiling Fan with Light Series - Welfull  20251024.xlsx,风扇灯,伊特,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号；全新品类,30
室内照明/风扇灯/伊特/Fan Series - Solar & AC Fan - Welfull  2025 .xlsx,风扇灯,伊特,needs-review,SheetJS 读取失败或跳过：文件超过 100MB，跳过 SheetJS 深读（180.5 MB）；全新品类,0
室内照明/风扇灯/逸亮/Quotation_YLED.xlsx,风扇灯,逸亮,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列；全新品类,10
室内照明/风扇灯/逸亮/Quotation（24W+24W）.xlsx,风扇灯,逸亮,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片；全新品类,7
室内照明/风扇灯/逸亮/Quotation（36W+36W）.xlsx,风扇灯,逸亮,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片；全新品类,3
室内照明/风扇灯/WELLUX FAN CEILING LAMP QUOTATION -2025.10.13 .xlsx,风扇灯,WELLUX FAN CEILING LAMP QUOTATION -2025.10.13 .xlsx,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片；全新品类,16
室内照明/风扇灯/ZG-瓦数虚标/卧室扇报价表12.04.xlsx,风扇灯,ZG-瓦数虚标,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列；全新品类,11
室内照明/风扇灯/ZG-瓦数虚标/RGB卧室扇规格书.xlsx,风扇灯,ZG-瓦数虚标,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号；全新品类,39
室内照明/轨道灯/核价Wellux Quotation- Ordinary LED Track Light 2021-11-29.xlsx,轨道灯,核价Wellux Quotation- Ordinary LED Track Light 2021-11-29.xlsx,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,17
室内照明/轨道灯/骑明/2024年8月外贸报价.xls,轨道灯,骑明,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,87
室内照明/轨道灯/骑明/2025年3月外贸核心客户报价.xls,轨道灯,骑明,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,105
室内照明/轨道灯/骑明/骑明产品报价(1).xlsx,轨道灯,骑明,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,50
室内照明/轨道灯/铸新/ZX1010(1) 202406 光亚展.xlsx,轨道灯,铸新,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,8
室内照明/轨道灯/Wellux Quotation- Ordinary LED Track Light 2021-11-29.xlsx,轨道灯,Wellux Quotation- Ordinary LED Track Light 2021-11-29.xlsx,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,16
室内照明/镜前灯/镜前灯-绍兴凯晟/凯晟3CCT 橱柜灯 /KL306（CCT） 带插座系列技术资料汇总表及报价 2025.10.16.xlsx,镜前灯,镜前灯-绍兴凯晟,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,16
室内照明/镜前灯/镜前灯-绍兴凯晟/KL001（CCT）系列 技术资料汇总表及报价 2022.7.19 .xls,镜前灯,镜前灯-绍兴凯晟,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,24
室内照明/镜前灯/镜前灯-绍兴凯晟/KL204（CCT）系列技术资料汇总表及报价 2022.7.19 .xls,镜前灯,镜前灯-绍兴凯晟,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,18
室内照明/镜前灯/镜前灯-绍兴凯晟/KL301（USB） 系列技术资料汇总表及报价  2022.7.19 .xls,镜前灯,镜前灯-绍兴凯晟,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,18
室内照明/镜前灯/镜前灯-中山惠尔佳/20250814餐吊灯报价.xls,镜前灯,镜前灯-中山惠尔佳,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,43
室内照明/镜前灯/镜前灯-中山惠尔佳/非洲报价/Mirror + Mirror Light + Dinning Lamp Quotation - Welfull 20250821.xlsx,镜前灯,镜前灯-中山惠尔佳,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,43
室内照明/镜前灯/镜前灯-中山惠尔佳/惠尔佳照明-2025系统报价单.xlsx,镜前灯,镜前灯-中山惠尔佳,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,114
室内照明/镜前灯/镜前灯-中山惠尔佳/墨西哥 报价 /墨西哥款式推荐报价20240712.xlsx,镜前灯,镜前灯-中山惠尔佳,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,34
室内照明/镜前灯/镜前灯-中山惠尔佳/墨西哥 报价 /南美壁灯及射灯报价20240303.xlsx,镜前灯,镜前灯-中山惠尔佳,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,22
室内照明/镜前灯/镜前灯-中山惠尔佳/墨西哥 报价 /南美镜前灯推荐报价.xlsx,镜前灯,镜前灯-中山惠尔佳,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,71
室内照明/镜前灯/镜前灯-中山惠尔佳/墨西哥 报价 /Mirror + Mirror Lamp Quotation - Welfull 20250820.xlsx,镜前灯,镜前灯-中山惠尔佳,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,62
室内照明/镜前灯/镜前灯-中山惠尔佳/墨西哥 报价 /Mirror lamp quotation20240827(更新).xlsx,镜前灯,镜前灯-中山惠尔佳,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,39
室内照明/镜前灯/镜前灯-中山惠尔佳/墨西哥 报价 /Wall Light + Spot Light + Ceiling Lamp + Dinning Lamp Quotation - Welfull 20250820.xlsx,镜前灯,镜前灯-中山惠尔佳,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,21
室内照明/镜前灯/宁波琦辉/202401/宁波琦辉铝镜前灯报价单2401.xlsx,镜前灯,宁波琦辉,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,8
室内照明/镜前灯/宁波琦辉/202401/宁波琦辉照明镜前灯报价单 2401.xlsx,镜前灯,宁波琦辉,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,26
室内照明/镜前灯/宁波琦辉/202401/宁波琦辉照明亚克力镜前灯报价单(1)2401.xlsx,镜前灯,宁波琦辉,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,8
室内照明/镜前灯/宁波琦辉/202508/宁波琦辉照明镜前灯3CCT报价单 20250815.xlsx,镜前灯,宁波琦辉,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,9
室内照明/镜前灯/宁波琦辉/202508/宁波琦辉照明镜前灯报价单 20250815 .xlsx,镜前灯,宁波琦辉,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,24
室内照明/镜前灯/宁波琦辉/202508/宁波琦辉照明铝镜前灯报价单 20250815.xlsx,镜前灯,宁波琦辉,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,9
室内照明/镜前灯/宁波琦辉/202508/宁波琦辉照明亚克力镜前灯报价单20250815.xlsx,镜前灯,宁波琦辉,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,10
室内照明/铝型材/伟润/2025-3/伟润办公 三面发光套件-外贸报价表2025-3-15.xlsx,铝型材,伟润,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列；全新品类,118
室内照明/铝型材/伟润/2025-3/伟润花边-外贸报价表2025-3-15.xlsx,铝型材,伟润,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列；全新品类,118
室内照明/铝型材/伟润/2025-3/伟润铝业高端铝材-外贸报价表2025-3-15.xlsx,铝型材,伟润,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列；全新品类,74
室内照明/大面板/侧发光大面板灯核价明细（600x600）.xlsx,面板灯,侧发光大面板灯核价明细（600x600）.xlsx,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,38
室内照明/大面板/辰景/2021年10-14日侧发光面板灯价格.xls,面板灯,辰景,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,10
室内照明/大面板/辰景/2021年8月份侧发光面板灯价格-嘉兴辰景.xls,面板灯,辰景,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,5
室内照明/大面板/辰景/2021年9月份侧发光面板灯价格.xls,面板灯,辰景,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,10
室内照明/大面板/辰景/2022年1月 配件价格-.xls,面板灯,辰景,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,10
室内照明/大面板/辰景/2023年12月份侧发光面板灯价格-辰景.xls,面板灯,辰景,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,5
室内照明/大面板/辰景/2023年3月份侧发光面板灯价格更新  赖静.xls,面板灯,辰景,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,5
室内照明/大面板/辰景/2023年8月份侧发光面板灯价格-出俄罗斯.xls,面板灯,辰景,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,3
室内照明/大面板/辰景/侧发光询价 - 230307辰景智能.xls,面板灯,辰景,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,5
室内照明/大面板/辰景/发其他中东客户/LED Big Panel Quotation-Welfull-2021-9.xlsx,面板灯,辰景,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,10
室内照明/大面板/辰景/面板灯装箱数据-辰景.xls,面板灯,辰景,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,9
室内照明/大面板/辰景/LED Big Panel Quotation-Welfull-2021-10-14 - 核价表.xlsx,面板灯,辰景,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,10
室内照明/小面板灯/出中东款核价Wellux Quotation of led panel 2020-10-8.xlsx,面板灯,出中东款核价Wellux Quotation of led panel 2020-10-8.xlsx,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,101
室内照明/筒灯/防眩光筒灯含税报价3.16.xls,面板灯,防眩光筒灯含税报价3.16.xls,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,19
室内照明/吸顶灯/广东绿伏/水晶吸顶灯报价单Crystal Ceiling Panel Lamp20250516.xls,面板灯,广东绿伏,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,56
室内照明/小面板灯/合力/100-265V 3CCT  PANEL LIGHT.xls,面板灯,合力,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,25
室内照明/小面板灯/合力/165-265V LED PANEL LIGHT 10-13(1).xls,面板灯,合力,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,22
室内照明/小面板灯/合力/2024.10.05 面板灯报价（单压）.xls,面板灯,合力,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,21
室内照明/小面板灯/合力/2024.10.05 面板灯报价（全压）.xls,面板灯,合力,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,19
室内照明/小面板灯/恒百利/三件套 海萊款-筒灯-高光效-列报价-9.20.xlsx,面板灯,恒百利,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,16
室内照明/小面板灯/恒百利/三件套 海萊款筒灯系列报价单 2025.9.5.xlsx,面板灯,恒百利,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,81
室内照明/小面板灯/泓烁/广东鸿烁全塑AE 筒灯含税报价2025.10.xls,面板灯,泓烁,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,24
室内照明/小面板灯/泓烁/广东鸿烁A款高亮防漏光CE报价2023.7.6xls.xls,面板灯,泓烁,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,31
室内照明/小面板灯/泓烁/全塑款DOB三色拨码报价2024.6.21.xls,面板灯,泓烁,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,28
室内照明/小面板灯/泓烁/AE全塑筒灯报价2023.9.12.xlsx,面板灯,泓烁,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,27
室内照明/小面板灯/进成/进成产品信息清单 20230228.xls,面板灯,进成,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,71
室内照明/小面板灯/进成/全塑款DOB方案报价  PC核价  2022-12-28.xls,面板灯,进成,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
室内照明/小面板灯/进成/小面板报价 过欧规新ERP  20230712 最新 进成.xls,面板灯,进成,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,21
室内照明/大面板/凯益德 面板灯报价20230510/无边框直发光面板灯报价表 202305.xlsx,面板灯,凯益德 面板灯报价20230510,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,15
室内照明/大面板/凯益德 面板灯报价20230510/新款3条 32格认证平板灯报价 202305.xls,面板灯,凯益德 面板灯报价20230510,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,13
室内照明/大面板/凯益德 面板灯报价20230510/新款3条 报价单202305.xls,面板灯,凯益德 面板灯报价20230510,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,27
室内照明/大面板/凯益德 面板灯报价20230510/新款圆角无边框直发光面板灯报价表 202305.xlsx,面板灯,凯益德 面板灯报价20230510,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,13
室内照明/筒灯/力音/2506压铸正发光暗装202303.xlsx,面板灯,力音,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,31
室内照明/筒灯/力音/力音2510A深防眩面板灯报价.2023.02.xlsx,面板灯,力音,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,22
室内照明/吸顶灯/绿伏/水晶吸顶灯报价单Crystal Ceiling Panel Lamp20250516.xls,面板灯,绿伏,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,56
室内照明/筒灯/美莱德/核价Wellux quotation for VIDRI-2019.10.21(1)(2).xlsx,面板灯,美莱德,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,48
室内照明/小面板灯/欧诺 塑料 小面板灯/核价Wellux Quotation of led panel 20220127 欧诺塑料款筒灯.xlsx,面板灯,欧诺 塑料 小面板灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,30
室内照明/小面板灯/欧诺 塑料 小面板灯/塑料面板灯 报价单2022.01.08.xlsx,面板灯,欧诺 塑料 小面板灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,36
室内照明/小面板灯/欧诺 塑料 小面板灯/Plastic LED Panel Model B Quotation- Wellux Lighting 2022-2.xlsx,面板灯,欧诺 塑料 小面板灯,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,30
室内照明/小面板灯/普照/25年10月汇孚广交会小面板灯报价25.10.12.xlsx,面板灯,普照,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,26
室内照明/吸顶灯/瑞盛达/瑞盛达产品报价单2024年10月（TO汇浮）.xlsx,面板灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,117
室内照明/吸顶灯/瑞盛达/瑞盛达产品报价单2024年3月（含税运）.xlsx,面板灯,瑞盛达,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,117
